"Run","costO","costS","Strategy","PI","RS"
1816,1.5,1.5,"Revealers",7070.1,7.36
1817,1.5,1.5,"Concealers",7784,7.64
1817,1.5,1.5,"Revealers",8354.54,7.92
1818,1.5,1.5,"Concealers",7778.72,7.62
1818,1.5,1.5,"Revealers",8089.04,7.82
1819,1.5,1.5,"Concealers",7274.74,7.4
1819,1.5,1.5,"Revealers",7626.46,7.62
1820,1.5,1.5,"Concealers",7812.92,7.7
1820,1.5,1.5,"Revealers",7955.96,7.74
1821,1.5,1.5,"Concealers",7541.26,7.54
1821,1.5,1.5,"Revealers",7718.72,7.64
1822,1.5,1.5,"Concealers",7647.48,7.64
1822,1.5,1.5,"Revealers",7755.66,7.72
1823,1.5,1.5,"Concealers",6862.12,7.32
1823,1.5,1.5,"Revealers",6584.84,7.18
1824,1.5,1.5,"Concealers",7863,7.76
1824,1.5,1.5,"Revealers",7821.12,7.66
1825,1.5,1.5,"Concealers",7661.5,7.66
1825,1.5,1.5,"Revealers",7484.18,7.42
1826,1.5,1.5,"Concealers",7176.8,7.4
1826,1.5,1.5,"Revealers",6814.58,7.32
1827,1.5,1.5,"Concealers",8037.82,7.8
1827,1.5,1.5,"Revealers",7431.82,7.52
1828,1.5,1.5,"Concealers",7341.62,7.6
1828,1.5,1.5,"Revealers",6866.3,7.3
1829,1.5,1.5,"Concealers",8034,7.7
1829,1.5,1.5,"Revealers",7622.62,7.58
1830,1.5,1.5,"Concealers",7715.44,7.64
1830,1.5,1.5,"Revealers",7711.36,7.66
1831,1.5,1.5,"Concealers",7572.48,7.56
1831,1.5,1.5,"Revealers",7997.82,7.88
1832,1.5,1.5,"Concealers",7711.52,7.64
1832,1.5,1.5,"Revealers",7326.3,7.54
1833,1.5,1.5,"Concealers",7692.36,7.6
1833,1.5,1.5,"Revealers",7907.14,7.78
1834,1.5,1.5,"Concealers",6891.04,7.28
1834,1.5,1.5,"Revealers",7456.72,7.56
1835,1.5,1.5,"Concealers",7202.26,7.36
1835,1.5,1.5,"Revealers",7161.3,7.46
1836,1.5,1.5,"Concealers",6985.1,7.26
1836,1.5,1.5,"Revealers",8094.48,8
1837,1.5,1.5,"Concealers",7697.06,7.66
1837,1.5,1.5,"Revealers",7085.1,7.4
1838,1.5,1.5,"Concealers",7359.24,7.38
1838,1.5,1.5,"Revealers",8146.5,7.8
1839,1.5,1.5,"Concealers",8207.04,7.8
1839,1.5,1.5,"Revealers",7393.64,7.66
1840,1.5,1.5,"Concealers",7828.48,7.7
1840,1.5,1.5,"Revealers",8174.28,7.88
1841,1.5,1.5,"Concealers",7615.94,7.68
1841,1.5,1.5,"Revealers",7564.3,7.64
1842,1.5,1.5,"Concealers",7607.34,7.58
1842,1.5,1.5,"Revealers",7790.96,7.68
1843,1.5,1.5,"Concealers",7395.92,7.5
1843,1.5,1.5,"Revealers",7493.82,7.5
1844,1.5,1.5,"Concealers",7508.32,7.6
1844,1.5,1.5,"Revealers",8275.28,8
1845,1.5,1.5,"Concealers",7427.66,7.48
1845,1.5,1.5,"Revealers",7465.06,7.54
1846,1.5,1.5,"Concealers",7865.06,7.7
1846,1.5,1.5,"Revealers",8237.42,7.88
1847,1.5,1.5,"Concealers",7450.44,7.56
1847,1.5,1.5,"Revealers",7078.78,7.44
1848,1.5,1.5,"Concealers",8030.3,7.74
1848,1.5,1.5,"Revealers",8189.14,7.82
1849,1.5,1.5,"Concealers",7175.32,7.42
1849,1.5,1.5,"Revealers",7219.82,7.42
1850,1.5,1.5,"Concealers",7968.96,7.8
1850,1.5,1.5,"Revealers",7472.66,7.5
1851,1.5,1.5,"Concealers",8280.32,7.88
1851,1.5,1.5,"Revealers",8369.76,7.94
1852,1.5,1.5,"Concealers",8295.84,7.88
1852,1.5,1.5,"Revealers",8342.58,7.78
1853,1.5,1.5,"Concealers",7761.62,7.62
1853,1.5,1.5,"Revealers",8286.02,7.88
1854,1.5,1.5,"Concealers",8049.12,7.84
1854,1.5,1.5,"Revealers",7739.98,7.66
1855,1.5,1.5,"Concealers",7534.06,7.56
1855,1.5,1.5,"Revealers",7586.12,7.66
1856,1.5,1.5,"Concealers",7564.18,7.66
1856,1.5,1.5,"Revealers",7715.32,7.62
1857,1.5,1.5,"Concealers",7066.78,7.4
1857,1.5,1.5,"Revealers",6975.5,7.3
1858,1.5,1.5,"Concealers",8332.2,7.9
1858,1.5,1.5,"Revealers",8017.66,7.76
1859,1.5,1.5,"Concealers",7566.98,7.6
1859,1.5,1.5,"Revealers",7909.58,7.72
1860,1.5,1.5,"Concealers",7432.96,7.48
1860,1.5,1.5,"Revealers",7876.04,7.74
1861,1.5,1.5,"Concealers",7678.64,7.56
1861,1.5,1.5,"Revealers",7735.12,7.62
1862,1.5,1.5,"Concealers",7838.02,7.7
1862,1.5,1.5,"Revealers",7407.02,7.52
1863,1.5,1.5,"Concealers",8062.06,7.8
1863,1.5,1.5,"Revealers",7714.7,7.64
1864,1.5,1.5,"Concealers",7697.52,7.68
1864,1.5,1.5,"Revealers",7535.38,7.46
1865,1.5,1.5,"Concealers",7125.22,7.36
1865,1.5,1.5,"Revealers",7234.74,7.46
1866,1.5,1.5,"Concealers",7322.68,7.34
1866,1.5,1.5,"Revealers",8524.56,7.92
1867,1.5,1.5,"Concealers",7787.14,7.72
1867,1.5,1.5,"Revealers",7749.84,7.58
1868,1.5,1.5,"Concealers",7596.24,7.66
1868,1.5,1.5,"Revealers",7351.02,7.5
1869,1.5,1.5,"Concealers",7245.96,7.42
1869,1.5,1.5,"Revealers",7825.8,7.72
1870,1.5,1.5,"Concealers",8683.5,8.12
1870,1.5,1.5,"Revealers",7836.44,7.68
1871,1.5,1.5,"Concealers",7420.2,7.52
1871,1.5,1.5,"Revealers",7033.92,7.34
1872,1.5,1.5,"Concealers",7806.24,7.74
1872,1.5,1.5,"Revealers",7323.12,7.5
1873,1.5,1.5,"Concealers",7456.04,7.42
1873,1.5,1.5,"Revealers",7899.22,7.68
1874,1.5,1.5,"Concealers",7881.38,7.78
1874,1.5,1.5,"Revealers",8099.36,7.88
1875,1.5,1.5,"Concealers",7654.74,7.64
1875,1.5,1.5,"Revealers",7210.12,7.44
1876,1.5,1.5,"Concealers",7575.02,7.54
1876,1.5,1.5,"Revealers",7912.98,7.8
1877,1.5,1.5,"Concealers",8101.9,7.8
1877,1.5,1.5,"Revealers",7969.3,7.76
1878,1.5,1.5,"Concealers",7750.18,7.68
1878,1.5,1.5,"Revealers",8160.66,7.78
1879,1.5,1.5,"Concealers",7850.64,7.78
1879,1.5,1.5,"Revealers",7898.98,7.78
1880,1.5,1.5,"Concealers",7781.7,7.68
1880,1.5,1.5,"Revealers",8088.68,7.72
1881,1.5,1.5,"Concealers",7900.64,7.76
1881,1.5,1.5,"Revealers",7588.22,7.54
1882,1.5,1.5,"Concealers",8414.36,8
1882,1.5,1.5,"Revealers",8180.74,7.7
1883,1.5,1.5,"Concealers",7533,7.58
1883,1.5,1.5,"Revealers",7878.12,7.72
1884,1.5,1.5,"Concealers",6962.82,7.28
1884,1.5,1.5,"Revealers",7244.52,7.52
1885,1.5,1.5,"Concealers",8087.4,7.78
1885,1.5,1.5,"Revealers",7938.8,7.74
1886,1.5,1.5,"Concealers",7749.76,7.68
1886,1.5,1.5,"Revealers",7387.66,7.46
1887,1.5,1.5,"Concealers",8006,7.88
1887,1.5,1.5,"Revealers",8071.88,7.84
1888,1.5,1.5,"Concealers",7283.18,7.54
1888,1.5,1.5,"Revealers",7099.72,7.32
1889,1.5,1.5,"Concealers",8262.02,7.88
1889,1.5,1.5,"Revealers",7798.42,7.64
1890,1.5,1.5,"Concealers",7863.6,7.68
1890,1.5,1.5,"Revealers",7419.92,7.46
1891,1.5,1.5,"Concealers",7423.56,7.5
1891,1.5,1.5,"Revealers",7594.34,7.58
1892,1.5,1.5,"Concealers",7377.54,7.44
1892,1.5,1.5,"Revealers",7921.64,7.8
1893,1.5,1.5,"Concealers",7714.46,7.56
1893,1.5,1.5,"Revealers",7309.8,7.44
1894,1.5,1.5,"Concealers",7438.58,7.56
1894,1.5,1.5,"Revealers",7247.24,7.5
1895,1.5,1.5,"Concealers",7708.24,7.62
1895,1.5,1.5,"Revealers",8390.54,8
1896,1.5,1.5,"Concealers",8423.58,7.96
1896,1.5,1.5,"Revealers",7840.44,7.74
1897,1.5,1.5,"Concealers",7725.22,7.74
1897,1.5,1.5,"Revealers",7625.54,7.66
1898,1.5,1.5,"Concealers",6746.52,7.28
1898,1.5,1.5,"Revealers",7148.98,7.4
1899,1.5,1.5,"Concealers",7483.88,7.52
1899,1.5,1.5,"Revealers",7285.3,7.52
1900,1.5,1.5,"Concealers",7465.5,7.5
1900,1.5,1.5,"Revealers",7054.16,7.26
1901,1.5,2,"Concealers",8177.02,7.8
1901,1.5,2,"Revealers",8091.9,7.82
1902,1.5,2,"Concealers",7369.88,7.42
1902,1.5,2,"Revealers",7614.46,7.58
1903,1.5,2,"Concealers",8837.86,8.18
1903,1.5,2,"Revealers",7928.04,7.8
1904,1.5,2,"Concealers",8124.92,7.94
1904,1.5,2,"Revealers",7467.92,7.54
1905,1.5,2,"Concealers",7873.24,7.8
1905,1.5,2,"Revealers",8105.04,7.88
1906,1.5,2,"Concealers",8322.96,7.96
1906,1.5,2,"Revealers",8162.88,7.86
1907,1.5,2,"Concealers",7368.2,7.44
1907,1.5,2,"Revealers",7371.3,7.52
1908,1.5,2,"Concealers",7068.9,7.48
1908,1.5,2,"Revealers",6970.54,7.3
1909,1.5,2,"Concealers",7562.5,7.64
1909,1.5,2,"Revealers",7890.22,7.7
1910,1.5,2,"Concealers",7840.94,7.7
1910,1.5,2,"Revealers",7497.96,7.62
1911,1.5,2,"Concealers",7752.96,7.66
1911,1.5,2,"Revealers",7911.9,7.82
1912,1.5,2,"Concealers",7867.68,7.72
1912,1.5,2,"Revealers",7419.86,7.5
1913,1.5,2,"Concealers",7449.16,7.58
1913,1.5,2,"Revealers",7927.68,7.68
1914,1.5,2,"Concealers",7681.08,7.66
1914,1.5,2,"Revealers",7583.8,7.6
1915,1.5,2,"Concealers",7886.84,7.72
1915,1.5,2,"Revealers",7741.88,7.78
1916,1.5,2,"Concealers",7808.58,7.66
1916,1.5,2,"Revealers",7534.64,7.5
1917,1.5,2,"Concealers",7398.74,7.6
1917,1.5,2,"Revealers",7222.38,7.42
1918,1.5,2,"Concealers",6922.12,7.22
1918,1.5,2,"Revealers",6741.86,7.3
1919,1.5,2,"Concealers",7879.36,7.68
1919,1.5,2,"Revealers",7339.24,7.5
1920,1.5,2,"Concealers",7686.56,7.62
1920,1.5,2,"Revealers",7201.88,7.42
1921,1.5,2,"Concealers",7324.82,7.5
1921,1.5,2,"Revealers",7615.62,7.68
1922,1.5,2,"Concealers",7190.14,7.46
1922,1.5,2,"Revealers",7699.3,7.74
1923,1.5,2,"Concealers",7372.8,7.56
1923,1.5,2,"Revealers",7250.22,7.56
1924,1.5,2,"Concealers",8058.26,7.84
1924,1.5,2,"Revealers",8333.84,7.94
1925,1.5,2,"Concealers",8010.76,7.8
1925,1.5,2,"Revealers",7253.98,7.42
1926,1.5,2,"Concealers",7784.8,7.68
1926,1.5,2,"Revealers",7498.74,7.6
1927,1.5,2,"Concealers",7658.04,7.62
1927,1.5,2,"Revealers",7620.82,7.78
1928,1.5,2,"Concealers",7213.14,7.42
1928,1.5,2,"Revealers",7535.42,7.72
1929,1.5,2,"Concealers",7577.12,7.7
1929,1.5,2,"Revealers",7497.12,7.56
1930,1.5,2,"Concealers",7189.7,7.4
1930,1.5,2,"Revealers",7148.78,7.42
1931,1.5,2,"Concealers",8392.68,7.94
1931,1.5,2,"Revealers",8022.86,7.8
1932,1.5,2,"Concealers",7119.78,7.42
1932,1.5,2,"Revealers",7316.54,7.54
1933,1.5,2,"Concealers",7783.68,7.66
1933,1.5,2,"Revealers",7479.62,7.46
1934,1.5,2,"Concealers",7744.3,7.62
1934,1.5,2,"Revealers",8298.16,7.9
1935,1.5,2,"Concealers",8077.3,7.86
1935,1.5,2,"Revealers",7692.12,7.6
1936,1.5,2,"Concealers",8358.1,7.98
1936,1.5,2,"Revealers",8096.42,7.8
1937,1.5,2,"Concealers",7946.14,7.78
1937,1.5,2,"Revealers",7660.34,7.66
1938,1.5,2,"Concealers",7231.34,7.48
1938,1.5,2,"Revealers",8374.66,7.9
1939,1.5,2,"Concealers",7498.68,7.52
1939,1.5,2,"Revealers",8483.86,8.04
1940,1.5,2,"Concealers",7665.42,7.54
1940,1.5,2,"Revealers",7495.26,7.56
1941,1.5,2,"Concealers",7060,7.3
1941,1.5,2,"Revealers",7029.18,7.42
1942,1.5,2,"Concealers",7314.42,7.52
1942,1.5,2,"Revealers",7149.94,7.46
1943,1.5,2,"Concealers",7222.74,7.44
1943,1.5,2,"Revealers",6981.04,7.38
1944,1.5,2,"Concealers",7144.34,7.44
1944,1.5,2,"Revealers",7523.26,7.66
1945,1.5,2,"Concealers",7877.94,7.82
1945,1.5,2,"Revealers",7595.06,7.6
1946,1.5,2,"Concealers",7538.08,7.64
1946,1.5,2,"Revealers",7524.44,7.58
1947,1.5,2,"Concealers",8002.34,7.76
1947,1.5,2,"Revealers",7818.06,7.7
1948,1.5,2,"Concealers",7283.82,7.52
1948,1.5,2,"Revealers",7131.28,7.46
1949,1.5,2,"Concealers",7700.28,7.66
1949,1.5,2,"Revealers",7819.58,7.72
1950,1.5,2,"Concealers",7432.94,7.6
1950,1.5,2,"Revealers",6754.58,7.2
1951,1.5,2,"Concealers",7809.3,7.7
1951,1.5,2,"Revealers",7426.06,7.54
1952,1.5,2,"Concealers",8131.2,7.88
1952,1.5,2,"Revealers",7178.16,7.4
1953,1.5,2,"Concealers",7798.28,7.74
1953,1.5,2,"Revealers",7147.82,7.4
1954,1.5,2,"Concealers",7609.52,7.56
1954,1.5,2,"Revealers",7694.58,7.62
1955,1.5,2,"Concealers",7065.14,7.38
1955,1.5,2,"Revealers",6647.4,7.22
1956,1.5,2,"Concealers",7725.2,7.64
1956,1.5,2,"Revealers",8097.24,7.86
1957,1.5,2,"Concealers",7917.4,7.84
1957,1.5,2,"Revealers",7527.68,7.54
1958,1.5,2,"Concealers",7188.42,7.58
1958,1.5,2,"Revealers",7259.14,7.48
1959,1.5,2,"Concealers",8115.18,7.84
1959,1.5,2,"Revealers",8123.76,7.84
1960,1.5,2,"Concealers",7971.56,7.76
1960,1.5,2,"Revealers",7838.22,7.68
1961,1.5,2,"Concealers",7703.24,7.64
1961,1.5,2,"Revealers",7563.1,7.62
1962,1.5,2,"Concealers",7531.44,7.56
1962,1.5,2,"Revealers",7783.34,7.74
1963,1.5,2,"Concealers",7838.76,7.68
1963,1.5,2,"Revealers",7890.34,7.82
1964,1.5,2,"Concealers",7026.68,7.4
1964,1.5,2,"Revealers",7902.16,7.74
1965,1.5,2,"Concealers",7308.76,7.5
1965,1.5,2,"Revealers",7620.6,7.6
1966,1.5,2,"Concealers",7750.54,7.76
1966,1.5,2,"Revealers",7318.4,7.48
1967,1.5,2,"Concealers",7947.14,7.76
1967,1.5,2,"Revealers",7915.88,7.74
1968,1.5,2,"Concealers",8088.62,7.8
1968,1.5,2,"Revealers",7462.9,7.56
1969,1.5,2,"Concealers",7758.82,7.6
1969,1.5,2,"Revealers",7556.4,7.6
1970,1.5,2,"Concealers",7770.3,7.78
1970,1.5,2,"Revealers",8206.9,7.88
1971,1.5,2,"Concealers",7642.36,7.64
1971,1.5,2,"Revealers",8504.98,8.06
1972,1.5,2,"Concealers",8021.6,7.76
1972,1.5,2,"Revealers",8013.24,7.7
1973,1.5,2,"Concealers",7869.14,7.66
1973,1.5,2,"Revealers",7728.84,7.64
1974,1.5,2,"Concealers",8246.32,7.92
1974,1.5,2,"Revealers",8167.84,7.82
1975,1.5,2,"Concealers",7599.66,7.6
1975,1.5,2,"Revealers",7624.18,7.6
1976,1.5,2,"Concealers",7863,7.78
1976,1.5,2,"Revealers",7075.08,7.34
1977,1.5,2,"Concealers",7826.46,7.66
1977,1.5,2,"Revealers",8005.04,7.8
1978,1.5,2,"Concealers",7440.12,7.62
1978,1.5,2,"Revealers",7512.08,7.52
1979,1.5,2,"Concealers",7607.3,7.6
1979,1.5,2,"Revealers",7361.18,7.64
1980,1.5,2,"Concealers",7488.84,7.58
1980,1.5,2,"Revealers",7953.94,7.86
1981,1.5,2,"Concealers",7321.36,7.44
1981,1.5,2,"Revealers",7917.9,7.8
1982,1.5,2,"Concealers",8720.62,8.12
1982,1.5,2,"Revealers",8294.78,7.88
1983,1.5,2,"Concealers",7349.32,7.56
1983,1.5,2,"Revealers",7555.44,7.68
1984,1.5,2,"Concealers",7310.06,7.46
1984,1.5,2,"Revealers",7604.08,7.7
1985,1.5,2,"Concealers",7625.82,7.58
1985,1.5,2,"Revealers",8210.56,7.98
1986,1.5,2,"Concealers",7585.5,7.58
1986,1.5,2,"Revealers",7665.74,7.66
1987,1.5,2,"Concealers",7038.08,7.38
1987,1.5,2,"Revealers",6801.96,7.24
1988,1.5,2,"Concealers",7131.28,7.42
1988,1.5,2,"Revealers",7615.02,7.56
1989,1.5,2,"Concealers",7174.22,7.52
1989,1.5,2,"Revealers",7209.54,7.34
1990,1.5,2,"Concealers",7459.82,7.5
1990,1.5,2,"Revealers",8170.5,7.9
1991,1.5,2,"Concealers",6861.92,7.36
1991,1.5,2,"Revealers",7573.7,7.66
1992,1.5,2,"Concealers",7686.82,7.68
1992,1.5,2,"Revealers",7748.58,7.7
1993,1.5,2,"Concealers",7137.64,7.44
1993,1.5,2,"Revealers",7628.86,7.58
1994,1.5,2,"Concealers",8119.82,7.74
1994,1.5,2,"Revealers",8263.94,7.82
1995,1.5,2,"Concealers",7448.78,7.56
1995,1.5,2,"Revealers",8000.12,7.78
1996,1.5,2,"Concealers",7637.06,7.56
1996,1.5,2,"Revealers",8119.94,7.88
1997,1.5,2,"Concealers",7786.1,7.7
1997,1.5,2,"Revealers",7627.26,7.62
1998,1.5,2,"Concealers",7133.58,7.46
1998,1.5,2,"Revealers",6708.64,7.3
1999,1.5,2,"Concealers",7684.62,7.7
1999,1.5,2,"Revealers",8077.32,7.82
2000,1.5,2,"Concealers",6970.38,7.4
2000,1.5,2,"Revealers",7443.56,7.6
2001,2,0,"Concealers",7190.62,7.14
2001,2,0,"Revealers",4383.12,5.94
2002,2,0,"Concealers",7689.56,7.52
2002,2,0,"Revealers",6324.06,6.82
2003,2,0,"Concealers",7800.84,7.28
2003,2,0,"Revealers",5416.82,6.22
2004,2,0,"Concealers",6834.34,7
2004,2,0,"Revealers",5216.22,6.26
2005,2,0,"Concealers",6588.26,6.98
2005,2,0,"Revealers",5856.94,6.56
2006,2,0,"Concealers",7981.98,7.64
2006,2,0,"Revealers",6528.6,6.82
2007,2,0,"Concealers",7142.8,7.06
2007,2,0,"Revealers",5011.62,6.3
2008,2,0,"Concealers",6735.36,6.98
2008,2,0,"Revealers",5755.32,6.66
2009,2,0,"Concealers",6930.82,7.06
2009,2,0,"Revealers",5814.18,6.56
2010,2,0,"Concealers",8848.16,7.86
2010,2,0,"Revealers",5128.16,6.28
2011,2,0,"Concealers",6619.82,6.74
2011,2,0,"Revealers",4587.14,5.9
2012,2,0,"Concealers",7659.04,7.54
2012,2,0,"Revealers",5249.44,6.36
2013,2,0,"Concealers",7210.6,7.16
2013,2,0,"Revealers",5136.88,6.32
2014,2,0,"Concealers",8180.68,7.62
2014,2,0,"Revealers",5858.02,6.62
2015,2,0,"Concealers",7728.68,7.44
2015,2,0,"Revealers",5393.5,6.5
2016,2,0,"Concealers",7933.82,7.62
2016,2,0,"Revealers",5695.16,6.52
2017,2,0,"Concealers",8325.14,7.88
2017,2,0,"Revealers",5921.2,6.68
2018,2,0,"Concealers",6810.96,6.86
2018,2,0,"Revealers",4008.34,5.68
2019,2,0,"Concealers",8420.64,7.82
2019,2,0,"Revealers",5995.92,6.84
2020,2,0,"Concealers",6296.64,6.7
2020,2,0,"Revealers",4513.06,5.92
2021,2,0,"Concealers",8416.2,7.88
2021,2,0,"Revealers",6634.8,6.96
2022,2,0,"Concealers",7166.82,7.18
2022,2,0,"Revealers",5182.02,6.2
2023,2,0,"Concealers",7658.42,7.52
2023,2,0,"Revealers",5036.18,6.22
2024,2,0,"Concealers",8576.4,7.88
2024,2,0,"Revealers",5862.84,6.64
2025,2,0,"Concealers",7635.04,7.54
2025,2,0,"Revealers",5517.02,6.5
2026,2,0,"Concealers",8765.22,8.04
2026,2,0,"Revealers",6146.1,6.82
2027,2,0,"Concealers",8124.7,7.6
2027,2,0,"Revealers",4843.7,6.3
2028,2,0,"Concealers",5805.78,6.3
2028,2,0,"Revealers",3165.44,5.32
2029,2,0,"Concealers",7363.94,7.36
2029,2,0,"Revealers",6163.78,6.76
2030,2,0,"Concealers",6455.9,6.66
2030,2,0,"Revealers",3692.96,5.4
2031,2,0,"Concealers",7693.8,7.38
2031,2,0,"Revealers",5118.94,6.22
2032,2,0,"Concealers",8434.1,7.86
2032,2,0,"Revealers",6283.84,6.8
2033,2,0,"Concealers",6667.3,6.92
2033,2,0,"Revealers",4867.66,6.02
2034,2,0,"Concealers",7476.22,7.34
2034,2,0,"Revealers",5157.06,6.24
2035,2,0,"Concealers",6769.28,6.94
2035,2,0,"Revealers",4298.12,5.78
2036,2,0,"Concealers",6211.5,6.44
2036,2,0,"Revealers",4097.3,5.6
2037,2,0,"Concealers",7253.2,7.34
2037,2,0,"Revealers",6965.5,7.2
2038,2,0,"Concealers",7815.16,7.58
2038,2,0,"Revealers",5622.1,6.58
2039,2,0,"Concealers",7285.92,7.16
2039,2,0,"Revealers",5437.5,6.46
2040,2,0,"Concealers",7315.76,7.3
2040,2,0,"Revealers",5881.48,6.74
2041,2,0,"Concealers",8100.58,7.8
2041,2,0,"Revealers",7167.64,7.32
2042,2,0,"Concealers",7538.22,7.32
2042,2,0,"Revealers",5920.6,6.74
2043,2,0,"Concealers",7753.34,7.58
2043,2,0,"Revealers",6414.58,7.06
2044,2,0,"Concealers",7007.7,6.92
2044,2,0,"Revealers",4225.32,5.74
2045,2,0,"Concealers",6660.8,7.04
2045,2,0,"Revealers",6295.12,6.92
2046,2,0,"Concealers",7143.94,7.38
2046,2,0,"Revealers",6425.26,6.88
2047,2,0,"Concealers",8002.62,7.7
2047,2,0,"Revealers",6526.64,6.94
2048,2,0,"Concealers",8324.42,7.84
2048,2,0,"Revealers",6713.14,7.12
2049,2,0,"Concealers",7442.66,7.26
2049,2,0,"Revealers",4987.82,6.12
2050,2,0,"Concealers",7483.46,7.3
2050,2,0,"Revealers",5980.22,6.6
2051,2,0,"Concealers",7894.26,7.6
2051,2,0,"Revealers",5296.5,6.38
2052,2,0,"Concealers",7673.16,7.4
2052,2,0,"Revealers",6449.36,6.82
2053,2,0,"Concealers",6976.64,7.16
2053,2,0,"Revealers",5227.08,6.28
2054,2,0,"Concealers",7211.06,7.34
2054,2,0,"Revealers",6596.4,7.04
2055,2,0,"Concealers",7053.48,7.16
2055,2,0,"Revealers",3967.96,5.7
2056,2,0,"Concealers",7435.54,7.38
2056,2,0,"Revealers",5615.26,6.48
2057,2,0,"Concealers",6928.7,7.02
2057,2,0,"Revealers",4893.54,6.06
2058,2,0,"Concealers",7618.28,7.54
2058,2,0,"Revealers",6179.16,6.74
2059,2,0,"Concealers",7408.12,7.3
2059,2,0,"Revealers",5455.52,6.4
2060,2,0,"Concealers",8631.62,7.98
2060,2,0,"Revealers",5476.94,6.5
2061,2,0,"Concealers",5692.7,6.42
2061,2,0,"Revealers",4468.36,5.96
2062,2,0,"Concealers",7996.92,7.68
2062,2,0,"Revealers",7237.78,7.26
2063,2,0,"Concealers",7284.8,7.2
2063,2,0,"Revealers",5549.2,6.36
2064,2,0,"Concealers",6754.88,7.04
2064,2,0,"Revealers",5673.48,6.54
2065,2,0,"Concealers",7128.46,7.24
2065,2,0,"Revealers",6024.22,6.68
2066,2,0,"Concealers",6480.08,6.84
2066,2,0,"Revealers",4998.98,6.28
2067,2,0,"Concealers",8033.98,7.8
2067,2,0,"Revealers",6036.78,6.72
2068,2,0,"Concealers",6765.06,7.04
2068,2,0,"Revealers",4548.9,5.94
2069,2,0,"Concealers",5707.2,6.36
2069,2,0,"Revealers",3530.66,5.44
2070,2,0,"Concealers",7651.88,7.6
2070,2,0,"Revealers",7193.84,7.24
2071,2,0,"Concealers",7033.86,7.02
2071,2,0,"Revealers",5623.42,6.44
2072,2,0,"Concealers",6935.44,6.98
2072,2,0,"Revealers",4243.22,5.82
2073,2,0,"Concealers",7791.52,7.5
2073,2,0,"Revealers",5019.74,6.24
2074,2,0,"Concealers",8317.58,7.82
2074,2,0,"Revealers",5328.22,6.42
2075,2,0,"Concealers",6411.2,6.82
2075,2,0,"Revealers",4775.06,6.08
2076,2,0,"Concealers",8031,7.64
2076,2,0,"Revealers",6114.06,6.8
2077,2,0,"Concealers",6654.74,6.92
2077,2,0,"Revealers",4704.06,6.04
2078,2,0,"Concealers",7580.34,7.42
2078,2,0,"Revealers",4932.22,6.22
2079,2,0,"Concealers",7678.38,7.54
2079,2,0,"Revealers",6064.4,6.66
2080,2,0,"Concealers",7538.5,7.32
2080,2,0,"Revealers",4858.78,6.02
2081,2,0,"Concealers",6740.6,6.86
2081,2,0,"Revealers",4252.48,5.74
2082,2,0,"Concealers",7129.6,7.26
2082,2,0,"Revealers",6808.42,7.12
2083,2,0,"Concealers",6222.4,6.68
2083,2,0,"Revealers",5096.7,6.08
2084,2,0,"Concealers",8485.08,8
2084,2,0,"Revealers",6792.94,7.08
2085,2,0,"Concealers",7666.68,7.56
2085,2,0,"Revealers",7485.04,7.44
2086,2,0,"Concealers",7505.16,7.54
2086,2,0,"Revealers",6564.3,7.12
2087,2,0,"Concealers",7374.56,7.38
2087,2,0,"Revealers",4304.18,5.9
2088,2,0,"Concealers",7608.36,7.46
2088,2,0,"Revealers",6381.6,6.8
2089,2,0,"Concealers",7163.66,7.3
2089,2,0,"Revealers",5870.04,6.66
2090,2,0,"Concealers",7603.28,7.36
2090,2,0,"Revealers",5967.8,6.56
2091,2,0,"Concealers",8146.62,7.82
2091,2,0,"Revealers",6815.74,7.14
2092,2,0,"Concealers",7754.22,7.46
2092,2,0,"Revealers",4856.92,6.04
2093,2,0,"Concealers",6979.94,7.16
2093,2,0,"Revealers",6818.76,7.12
2094,2,0,"Concealers",7454.98,7.48
2094,2,0,"Revealers",6416.2,6.9
2095,2,0,"Concealers",7981,7.7
2095,2,0,"Revealers",6693.22,7.14
2096,2,0,"Concealers",7016.92,6.98
2096,2,0,"Revealers",6241.42,6.74
2097,2,0,"Concealers",6245.08,6.74
2097,2,0,"Revealers",5549.02,6.34
2098,2,0,"Concealers",7044.96,7.12
2098,2,0,"Revealers",4914.58,6.16
2099,2,0,"Concealers",8239.24,7.7
2099,2,0,"Revealers",5807.22,6.7
2100,2,0,"Concealers",7222.16,7.18
2100,2,0,"Revealers",5607.4,6.48
2101,2,0.5,"Concealers",7612.26,7.58
2101,2,0.5,"Revealers",6287.44,6.86
2102,2,0.5,"Concealers",8587.68,7.86
2102,2,0.5,"Revealers",6781.62,7.06
2103,2,0.5,"Concealers",8722.9,7.98
2103,2,0.5,"Revealers",5941.22,6.68
2104,2,0.5,"Concealers",8183.82,7.72
2104,2,0.5,"Revealers",5840.92,6.6
2105,2,0.5,"Concealers",9009.02,8.14
2105,2,0.5,"Revealers",6199.5,6.82
2106,2,0.5,"Concealers",8210.04,7.82
2106,2,0.5,"Revealers",6411.4,6.96
2107,2,0.5,"Concealers",8477.78,7.82
2107,2,0.5,"Revealers",5738.5,6.62
2108,2,0.5,"Concealers",5682.28,6.38
2108,2,0.5,"Revealers",4763.66,6.08
2109,2,0.5,"Concealers",5961.3,6.42
