"Run","Sens","Strategy","PI","RS"
342,0.75,"Concealers",7256.46,7.3
342,0.75,"Revealers",6085.24,6.76
343,0.75,"Concealers",6844.22,7.06
343,0.75,"Revealers",4678.96,6.12
344,0.75,"Concealers",8714.2,7.96
344,0.75,"Revealers",6499.78,6.86
345,0.75,"Concealers",7242.12,7.14
345,0.75,"Revealers",4917.6,6.08
346,0.75,"Concealers",7697.24,7.52
346,0.75,"Revealers",5966.28,6.7
347,0.75,"Concealers",7773.44,7.56
347,0.75,"Revealers",6126.26,6.64
348,0.75,"Concealers",6923.56,7.24
348,0.75,"Revealers",5696.26,6.68
349,0.75,"Concealers",6692.42,6.74
349,0.75,"Revealers",3646.44,5.64
350,0.75,"Concealers",7525.56,7.42
350,0.75,"Revealers",7010.32,7.16
351,0.75,"Concealers",7894.04,7.66
351,0.75,"Revealers",6280.16,6.86
352,0.75,"Concealers",6922.96,7.1
352,0.75,"Revealers",5106.6,6.32
353,0.75,"Concealers",7345,7.32
353,0.75,"Revealers",6184.92,6.88
354,0.75,"Concealers",6338.42,6.62
354,0.75,"Revealers",3918.54,5.54
355,0.75,"Concealers",6942.52,7.1
355,0.75,"Revealers",5200.04,6.26
356,0.75,"Concealers",8583.46,7.98
356,0.75,"Revealers",5595.7,6.52
357,0.75,"Concealers",6638.42,6.7
357,0.75,"Revealers",3727.98,5.5
358,0.75,"Concealers",8466.4,7.92
358,0.75,"Revealers",6461.22,6.82
359,0.75,"Concealers",7235.8,7.18
359,0.75,"Revealers",6640.9,7.02
360,0.75,"Concealers",7674.66,7.54
360,0.75,"Revealers",6561.7,6.9
361,0.75,"Concealers",7908,7.7
361,0.75,"Revealers",5450.16,6.4
362,0.75,"Concealers",6693.48,6.98
362,0.75,"Revealers",5317.22,6.38
363,0.75,"Concealers",8463.04,7.82
363,0.75,"Revealers",5576.06,6.48
364,0.75,"Concealers",6276.66,6.7
364,0.75,"Revealers",4193.62,5.74
365,0.75,"Concealers",7242.98,7.24
365,0.75,"Revealers",5169.36,6.28
366,0.75,"Concealers",6893.32,7.16
366,0.75,"Revealers",5356,6.4
367,0.75,"Concealers",7194.18,7.22
367,0.75,"Revealers",5146.38,6.24
368,0.75,"Concealers",8085.32,7.66
368,0.75,"Revealers",5821.42,6.68
369,0.75,"Concealers",6532.72,6.7
369,0.75,"Revealers",4481.12,5.92
370,0.75,"Concealers",7827.36,7.6
370,0.75,"Revealers",4660.52,6.06
371,0.75,"Concealers",7524.8,7.44
371,0.75,"Revealers",5723.68,6.6
372,0.75,"Concealers",7761.4,7.64
372,0.75,"Revealers",6240.54,6.86
373,0.75,"Concealers",6129.32,6.64
373,0.75,"Revealers",5204.78,6.22
374,0.75,"Concealers",8085.18,7.72
374,0.75,"Revealers",6343.88,6.8
375,0.75,"Concealers",6689.48,6.84
375,0.75,"Revealers",4128.68,5.7
376,0.75,"Concealers",6291.92,6.74
376,0.75,"Revealers",5041.42,6.14
377,0.75,"Concealers",8003.22,7.66
377,0.75,"Revealers",6163.62,6.84
378,0.75,"Concealers",7992.3,7.72
378,0.75,"Revealers",6437.62,6.9
379,0.75,"Concealers",7680.58,7.56
379,0.75,"Revealers",6178.88,6.72
380,0.75,"Concealers",8234.9,7.62
380,0.75,"Revealers",6026.66,6.68
381,0.75,"Concealers",7223.66,7.12
381,0.75,"Revealers",5500.68,6.3
382,0.75,"Concealers",7315.14,7.18
382,0.75,"Revealers",5706.06,6.64
383,0.75,"Concealers",7548.3,7.34
383,0.75,"Revealers",4569.66,5.94
384,0.75,"Concealers",6589.1,6.9
384,0.75,"Revealers",4513.04,5.98
385,0.75,"Concealers",8286.7,7.74
385,0.75,"Revealers",6542.56,6.94
386,0.75,"Concealers",7706.74,7.46
386,0.75,"Revealers",5777.2,6.64
387,0.75,"Concealers",7366.66,7.52
387,0.75,"Revealers",6113.16,6.8
388,0.75,"Concealers",7822.02,7.58
388,0.75,"Revealers",6057.42,6.88
389,0.75,"Concealers",7694.16,7.42
389,0.75,"Revealers",5167.84,6.22
390,0.75,"Concealers",7712.66,7.44
390,0.75,"Revealers",6395.82,6.9
391,0.75,"Concealers",7405.14,7.28
391,0.75,"Revealers",5370.06,6.4
392,0.75,"Concealers",5336.36,6.02
392,0.75,"Revealers",2880.62,4.96
393,0.75,"Concealers",7962.66,7.58
393,0.75,"Revealers",5510.56,6.34
394,0.75,"Concealers",7027.76,6.98
394,0.75,"Revealers",5110.18,6.18
395,0.75,"Concealers",8264.78,7.74
395,0.75,"Revealers",5528.6,6.5
396,0.75,"Concealers",6993,7.18
396,0.75,"Revealers",5394.12,6.28
397,0.75,"Concealers",7693.88,7.42
397,0.75,"Revealers",5560.5,6.42
398,0.75,"Concealers",6810.8,7.06
398,0.75,"Revealers",5279.44,6.38
399,0.75,"Concealers",7802.74,7.6
399,0.75,"Revealers",6973.12,7.24
400,0.75,"Concealers",7384.16,7.2
400,0.75,"Revealers",4255.2,5.7
401,1,"Concealers",5916.18,6.52
401,1,"Revealers",4240.4,5.7
402,1,"Concealers",8577.8,7.98
402,1,"Revealers",5946.54,6.62
403,1,"Concealers",7255.8,7.3
403,1,"Revealers",5462.28,6.48
404,1,"Concealers",5731.84,6.36
404,1,"Revealers",3251.18,5.22
405,1,"Concealers",6372.32,6.76
405,1,"Revealers",4943.34,6.14
406,1,"Concealers",6460.68,6.84
406,1,"Revealers",4487.3,5.94
407,1,"Concealers",6237.16,6.66
407,1,"Revealers",4191.36,5.86
408,1,"Concealers",7183.62,7.12
408,1,"Revealers",5383.68,6.32
409,1,"Concealers",6819.38,7.08
409,1,"Revealers",5533.12,6.54
410,1,"Concealers",6305.3,6.64
410,1,"Revealers",3871.72,5.68
411,1,"Concealers",7661.42,7.42
411,1,"Revealers",5081.82,6.3
412,1,"Concealers",6156.96,6.64
412,1,"Revealers",4671.76,6.02
413,1,"Concealers",7668.78,7.6
413,1,"Revealers",5936.14,6.62
414,1,"Concealers",7405.56,7.4
414,1,"Revealers",5577.04,6.54
415,1,"Concealers",8017.94,7.64
415,1,"Revealers",5309.46,6.44
416,1,"Concealers",7831.88,7.5
416,1,"Revealers",5143.3,6.34
417,1,"Concealers",7430.56,7.42
417,1,"Revealers",6489.54,6.88
418,1,"Concealers",6293.16,6.64
418,1,"Revealers",4230.1,5.7
419,1,"Concealers",6716.62,6.86
419,1,"Revealers",3636.06,5.54
420,1,"Concealers",8243.7,7.78
420,1,"Revealers",6858.6,7.02
421,1,"Concealers",7637.22,7.48
421,1,"Revealers",6424.76,6.96
422,1,"Concealers",6911.84,7.06
422,1,"Revealers",6479.82,6.74
423,1,"Concealers",7548.12,7.52
423,1,"Revealers",6384.8,6.9
424,1,"Concealers",6064.92,6.54
424,1,"Revealers",4283.8,5.82
425,1,"Concealers",8470.16,7.8
425,1,"Revealers",4948.7,6.2
426,1,"Concealers",5931.76,6.52
426,1,"Revealers",4689.82,5.96
427,1,"Concealers",8333.4,7.82
427,1,"Revealers",5713.72,6.58
428,1,"Concealers",8260.44,7.82
428,1,"Revealers",6683.9,7
429,1,"Concealers",6548.42,6.96
429,1,"Revealers",5525.48,6.42
430,1,"Concealers",7573.06,7.42
430,1,"Revealers",6912.48,7.16
431,1,"Concealers",7914.9,7.76
431,1,"Revealers",6274.3,6.72
432,1,"Concealers",5907.58,6.4
432,1,"Revealers",3505.2,5.46
433,1,"Concealers",7336.08,7.28
433,1,"Revealers",6006.78,6.76
434,1,"Concealers",6585.92,6.98
434,1,"Revealers",5347.86,6.34
435,1,"Concealers",6522.32,6.76
435,1,"Revealers",3889.98,5.66
436,1,"Concealers",7534.08,7.46
436,1,"Revealers",5940.48,6.54
437,1,"Concealers",6432.68,6.74
437,1,"Revealers",4932.2,6.14
438,1,"Concealers",6712.34,7
438,1,"Revealers",5286.16,6.24
439,1,"Concealers",6297.42,6.68
439,1,"Revealers",4244.32,5.76
440,1,"Concealers",6802.78,6.96
440,1,"Revealers",5443.5,6.34
441,1,"Concealers",7931.98,7.68
441,1,"Revealers",6512.88,6.96
442,1,"Concealers",7272.98,7.28
442,1,"Revealers",6520.44,6.82
443,1,"Concealers",7796.18,7.42
443,1,"Revealers",5230.38,6.28
444,1,"Concealers",6317.5,6.44
444,1,"Revealers",3186.66,5.22
445,1,"Concealers",7387.3,7.34
445,1,"Revealers",4750.52,6.04
446,1,"Concealers",8583.36,7.86
446,1,"Revealers",5349.04,6.48
447,1,"Concealers",8479.44,7.84
447,1,"Revealers",6745.94,7.1
448,1,"Concealers",6735.9,6.9
448,1,"Revealers",5570.14,6.34
449,1,"Concealers",6858.76,6.9
449,1,"Revealers",4101.12,5.64
450,1,"Concealers",6614.26,7.06
450,1,"Revealers",4869.1,6.2
451,1,"Concealers",6407.42,6.64
451,1,"Revealers",3480.2,5.34
452,1,"Concealers",7251.42,7.36
452,1,"Revealers",6132.74,6.68
453,1,"Concealers",8083.18,7.64
453,1,"Revealers",5242.78,6.42
454,1,"Concealers",8776.96,8.06
454,1,"Revealers",5323.16,6.28
455,1,"Concealers",7535.04,7.38
455,1,"Revealers",4675.34,6
456,1,"Concealers",7943.16,7.66
456,1,"Revealers",5663.54,6.42
457,1,"Concealers",6660.94,7.02
457,1,"Revealers",6759.22,7.14
458,1,"Concealers",5698.04,6.2
458,1,"Revealers",4406.76,5.64
459,1,"Concealers",7525.48,7.34
459,1,"Revealers",5190.4,6.18
460,1,"Concealers",8076.22,7.88
460,1,"Revealers",6634.12,7.12
461,1,"Concealers",7565.34,7.4
461,1,"Revealers",4554.48,5.88
462,1,"Concealers",8142.22,7.72
462,1,"Revealers",5641.08,6.64
463,1,"Concealers",6962.68,7.18
463,1,"Revealers",5048.44,6.22
464,1,"Concealers",7405.72,7.36
464,1,"Revealers",4399.62,5.94
465,1,"Concealers",6590.06,6.74
465,1,"Revealers",3954.88,5.68
466,1,"Concealers",7797.4,7.5
466,1,"Revealers",6297.3,6.78
467,1,"Concealers",6217.68,6.5
467,1,"Revealers",2997.76,5.04
468,1,"Concealers",7640.68,7.52
468,1,"Revealers",5258.6,6.34
469,1,"Concealers",6199.52,6.66
469,1,"Revealers",4361.42,5.92
470,1,"Concealers",7060.8,7.1
470,1,"Revealers",4792.44,6
471,1,"Concealers",8319.2,7.7
471,1,"Revealers",5370.16,6.46
472,1,"Concealers",8414.24,7.8
472,1,"Revealers",5023.26,6.24
473,1,"Concealers",7943.06,7.6
473,1,"Revealers",5350.58,6.5
474,1,"Concealers",7720.56,7.54
474,1,"Revealers",6235.42,6.82
475,1,"Concealers",8107.02,7.74
475,1,"Revealers",5909.34,6.68
476,1,"Concealers",6964.96,7.08
476,1,"Revealers",4796.08,6.08
477,1,"Concealers",7940.06,7.58
477,1,"Revealers",5744.02,6.72
478,1,"Concealers",8870.8,8
478,1,"Revealers",5782.86,6.58
479,1,"Concealers",6913.66,7.1
479,1,"Revealers",5454.56,6.38
480,1,"Concealers",7385.48,7.24
480,1,"Revealers",5079.54,6.24
481,1,"Concealers",7949.66,7.64
481,1,"Revealers",5622.96,6.48
482,1,"Concealers",6718.22,7.08
482,1,"Revealers",5256.14,6.34
483,1,"Concealers",8173.82,7.66
483,1,"Revealers",5542.04,6.56
484,1,"Concealers",7382.68,7.48
484,1,"Revealers",5317.94,6.36
485,1,"Concealers",7019.4,7.18
485,1,"Revealers",5613.58,6.56
486,1,"Concealers",6899.1,7.02
486,1,"Revealers",4234.8,5.92
487,1,"Concealers",5938.88,6.56
487,1,"Revealers",4258.54,5.76
488,1,"Concealers",8594.98,7.84
488,1,"Revealers",5897.42,6.68
489,1,"Concealers",8596.36,8.08
489,1,"Revealers",6210.62,6.82
490,1,"Concealers",7548.22,7.32
490,1,"Revealers",5480.1,6.38
491,1,"Concealers",6795.86,6.98
491,1,"Revealers",4086.26,5.72
492,1,"Concealers",7372.12,7.3
492,1,"Revealers",5368.72,6.4
493,1,"Concealers",6225.32,6.66
493,1,"Revealers",4253.28,5.66
494,1,"Concealers",7498.82,7.52
494,1,"Revealers",5508.32,6.42
495,1,"Concealers",7775.04,7.54
495,1,"Revealers",5537.3,6.44
496,1,"Concealers",7068.44,7.18
496,1,"Revealers",6350.36,6.94
497,1,"Concealers",6448,6.84
497,1,"Revealers",4291.7,5.88
498,1,"Concealers",7948.36,7.66
498,1,"Revealers",6775.84,7.04
499,1,"Concealers",7404.94,7.16
499,1,"Revealers",4436.7,5.82
500,1,"Concealers",6488.9,7
500,1,"Revealers",5048.16,6.2
501,1.25,"Concealers",7598.5,7.5
501,1.25,"Revealers",6573.36,6.86
502,1.25,"Concealers",7238.24,7.16
502,1.25,"Revealers",5576.02,6.42
503,1.25,"Concealers",7257,7.26
503,1.25,"Revealers",5368.6,6.34
504,1.25,"Concealers",7825.14,7.46
504,1.25,"Revealers",5194.06,6.22
505,1.25,"Concealers",8065.74,7.66
505,1.25,"Revealers",5901.16,6.6
506,1.25,"Concealers",7042.48,7.12
506,1.25,"Revealers",5197.28,6.38
507,1.25,"Concealers",7182.08,7.12
507,1.25,"Revealers",5190.56,6.3
508,1.25,"Concealers",6971.26,7.22
508,1.25,"Revealers",5787.08,6.54
509,1.25,"Concealers",6937.28,7.02
509,1.25,"Revealers",4752.76,6.16
510,1.25,"Concealers",6423.96,6.68
510,1.25,"Revealers",3530.5,5.3
511,1.25,"Concealers",7047.22,7.1
511,1.25,"Revealers",4528,6.08
512,1.25,"Concealers",7912.98,7.52
512,1.25,"Revealers",5735.28,6.54
513,1.25,"Concealers",7489.06,7.36
513,1.25,"Revealers",4888.8,6.16
514,1.25,"Concealers",8056.84,7.62
514,1.25,"Revealers",5385.64,6.42
515,1.25,"Concealers",6171.66,6.48
515,1.25,"Revealers",4163.64,5.76
516,1.25,"Concealers",7834.42,7.56
516,1.25,"Revealers",4987.2,6.24
517,1.25,"Concealers",6721.16,6.86
517,1.25,"Revealers",4616.58,5.86
518,1.25,"Concealers",6990.96,7.16
518,1.25,"Revealers",4914.86,6.02
519,1.25,"Concealers",6349.18,6.76
519,1.25,"Revealers",3874.68,5.74
520,1.25,"Concealers",6750.76,6.94
520,1.25,"Revealers",6191.52,6.78
521,1.25,"Concealers",6303.72,6.54
521,1.25,"Revealers",3611.34,5.38
522,1.25,"Concealers",7685.26,7.36
522,1.25,"Revealers",5438.54,6.38
523,1.25,"Concealers",8095.42,7.78
523,1.25,"Revealers",6217.02,6.8
524,1.25,"Concealers",6685.06,6.88
524,1.25,"Revealers",6003.4,6.72
525,1.25,"Concealers",7535.96,7.44
525,1.25,"Revealers",5886.62,6.6
526,1.25,"Concealers",8418.44,7.88
526,1.25,"Revealers",5273.16,6.34
527,1.25,"Concealers",7022.22,7.12
527,1.25,"Revealers",5578.26,6.48
528,1.25,"Concealers",6819.22,7
528,1.25,"Revealers",5290.44,6.34
529,1.25,"Concealers",8446.82,7.86
529,1.25,"Revealers",5624.48,6.54
530,1.25,"Concealers",6851.48,7.18
530,1.25,"Revealers",6004.46,6.78
531,1.25,"Concealers",6723.04,6.94
531,1.25,"Revealers",4012.7,5.72
532,1.25,"Concealers",8004.9,7.58
532,1.25,"Revealers",5979.96,6.56
533,1.25,"Concealers",7870.32,7.56
533,1.25,"Revealers",4889.66,6.22
534,1.25,"Concealers",6797.68,6.94
534,1.25,"Revealers",3768.6,5.54
535,1.25,"Concealers",7276.6,7.24
535,1.25,"Revealers",4869.16,6
536,1.25,"Concealers",6996.2,6.92
536,1.25,"Revealers",4557.2,5.98
537,1.25,"Concealers",6152.02,6.34
537,1.25,"Revealers",3586.64,5.42
538,1.25,"Concealers",7644,7.5
538,1.25,"Revealers",5739.02,6.64
539,1.25,"Concealers",7139.62,7.08
539,1.25,"Revealers",5362.14,6.3
540,1.25,"Concealers",6414.22,6.68
540,1.25,"Revealers",4716.88,6
541,1.25,"Concealers",7867.72,7.68
541,1.25,"Revealers",6675.26,7.08
542,1.25,"Concealers",7520.12,7.52
542,1.25,"Revealers",5845.58,6.66
543,1.25,"Concealers",7482.76,7.28
543,1.25,"Revealers",4311.5,5.88
544,1.25,"Concealers",7688.06,7.54
544,1.25,"Revealers",6266.5,6.86
545,1.25,"Concealers",6172.58,6.52
545,1.25,"Revealers",3469.96,5.44
546,1.25,"Concealers",6768.3,6.92
546,1.25,"Revealers",4262.9,5.72
547,1.25,"Concealers",8242.4,7.8
547,1.25,"Revealers",6471.86,6.8
548,1.25,"Concealers",6873.06,7.08
548,1.25,"Revealers",5337.22,6.36
549,1.25,"Concealers",7373.2,7.36
549,1.25,"Revealers",4819.16,5.96
550,1.25,"Concealers",6534.78,6.9
550,1.25,"Revealers",5241.72,6.2
551,1.25,"Concealers",7730.92,7.58
551,1.25,"Revealers",6468.2,6.86
552,1.25,"Concealers",7526.48,7.44
552,1.25,"Revealers",5199.14,6.32
553,1.25,"Concealers",7623.12,7.46
553,1.25,"Revealers",5947.68,6.72
554,1.25,"Concealers",7678.8,7.58
554,1.25,"Revealers",5745.58,6.68
555,1.25,"Concealers",8610.34,7.9
555,1.25,"Revealers",5817.7,6.64
556,1.25,"Concealers",8246.84,7.8
556,1.25,"Revealers",6131.34,6.82
557,1.25,"Concealers",6977.28,7.22
557,1.25,"Revealers",5106.82,6.22
558,1.25,"Concealers",8680.52,8.1
558,1.25,"Revealers",5512.42,6.54
559,1.25,"Concealers",5631.86,6.26
559,1.25,"Revealers",4835.22,6.04
560,1.25,"Concealers",8821.24,8.06
560,1.25,"Revealers",6125.04,6.8
561,1.25,"Concealers",5803.64,6.32
561,1.25,"Revealers",4038.62,5.66
562,1.25,"Concealers",6730.48,6.92
562,1.25,"Revealers",4195.62,5.88
563,1.25,"Concealers",7631.2,7.54
563,1.25,"Revealers",6562.92,6.92
564,1.25,"Concealers",7040.38,7.06
564,1.25,"Revealers",4457.88,5.9
565,1.25,"Concealers",6485.28,6.52
565,1.25,"Revealers",3970.1,5.58
566,1.25,"Concealers",6368.62,6.68
566,1.25,"Revealers",5091.9,6.12
567,1.25,"Concealers",8451.16,7.86
567,1.25,"Revealers",5892.1,6.62
568,1.25,"Concealers",8463.36,8.02
568,1.25,"Revealers",6884.96,7.14
569,1.25,"Concealers",7498.86,7.3
569,1.25,"Revealers",5110.32,6.18
570,1.25,"Concealers",6809.62,7.02
570,1.25,"Revealers",6238.94,6.88
571,1.25,"Concealers",7380.62,7.34
571,1.25,"Revealers",5984.98,6.64
572,1.25,"Concealers",6672.88,7.14
572,1.25,"Revealers",5567.98,6.52
573,1.25,"Concealers",7734.18,7.52
573,1.25,"Revealers",5439.34,6.48
574,1.25,"Concealers",6655.64,7.06
574,1.25,"Revealers",5973.8,6.76
575,1.25,"Concealers",7550.02,7.52
575,1.25,"Revealers",6409.66,6.88
576,1.25,"Concealers",7159.24,7.04
576,1.25,"Revealers",4969.76,6.28
577,1.25,"Concealers",7798.24,7.54
577,1.25,"Revealers",6642.76,7.02
578,1.25,"Concealers",7499.26,7.42
578,1.25,"Revealers",6281.7,6.7
579,1.25,"Concealers",7407.8,7.44
579,1.25,"Revealers",7208.32,7.18
580,1.25,"Concealers",7589.08,7.34
580,1.25,"Revealers",4326.6,5.9
581,1.25,"Concealers",6848.44,7.02
581,1.25,"Revealers",4099.98,5.74
582,1.25,"Concealers",7902.92,7.74
582,1.25,"Revealers",6964.34,7.12
583,1.25,"Concealers",7219.06,7.22
583,1.25,"Revealers",5523.1,6.42
584,1.25,"Concealers",8020.62,7.56
584,1.25,"Revealers",4946.76,6.22
585,1.25,"Concealers",6195.24,6.5
585,1.25,"Revealers",3735.66,5.52
586,1.25,"Concealers",8266.54,7.74
586,1.25,"Revealers",6173.56,6.78
587,1.25,"Concealers",7406.08,7.36
587,1.25,"Revealers",4935.2,6.14
588,1.25,"Concealers",5972.22,6.48
588,1.25,"Revealers",3547.96,5.52
589,1.25,"Concealers",6951.88,7.14
589,1.25,"Revealers",6588.68,6.96
590,1.25,"Concealers",7055.8,7.26
590,1.25,"Revealers",6269.14,6.9
591,1.25,"Concealers",7149.2,7.28
591,1.25,"Revealers",5624.96,6.56
592,1.25,"Concealers",6352,6.64
592,1.25,"Revealers",3866.18,5.58
593,1.25,"Concealers",8184.42,7.58
593,1.25,"Revealers",5171.1,6.2
594,1.25,"Concealers",7428.76,7.38
594,1.25,"Revealers",6239.2,6.82
595,1.25,"Concealers",7867.62,7.58
595,1.25,"Revealers",6525.54,6.94
596,1.25,"Concealers",8021.68,7.74
596,1.25,"Revealers",6304.7,6.86
597,1.25,"Concealers",6837.92,7.06
597,1.25,"Revealers",5300.4,6.24
598,1.25,"Concealers",7515.6,7.36
598,1.25,"Revealers",5274.04,6.42
599,1.25,"Concealers",6774.44,7.06
599,1.25,"Revealers",5512.98,6.42
600,1.25,"Concealers",5617.74,6.34
600,1.25,"Revealers",3434.34,5.46
601,1.5,"Concealers",7638.4,7.52
601,1.5,"Revealers",6328.9,6.8
602,1.5,"Concealers",7584.68,7.52
602,1.5,"Revealers",5890.9,6.56
603,1.5,"Concealers",6503.42,6.72
603,1.5,"Revealers",4310.62,5.88
604,1.5,"Concealers",8027.26,7.68
604,1.5,"Revealers",5209.64,6.36
605,1.5,"Concealers",7719.22,7.62
605,1.5,"Revealers",6272.84,6.94
606,1.5,"Concealers",6034.48,6.62
606,1.5,"Revealers",4033.22,5.62
607,1.5,"Concealers",8151.42,7.78
607,1.5,"Revealers",5885.72,6.66
608,1.5,"Concealers",6695.36,7.02
608,1.5,"Revealers",6229.2,6.74
609,1.5,"Concealers",5919.34,6.38
609,1.5,"Revealers",3839.4,5.54
610,1.5,"Concealers",9301.94,8.22
610,1.5,"Revealers",6238.02,6.76
611,1.5,"Concealers",6252.36,6.68
611,1.5,"Revealers",4069.28,5.62
612,1.5,"Concealers",7936.22,7.6
612,1.5,"Revealers",5278.2,6.3
613,1.5,"Concealers",6962.4,7.22
613,1.5,"Revealers",5228.22,6.38
614,1.5,"Concealers",8331.14,7.84
614,1.5,"Revealers",6515.04,6.98
615,1.5,"Concealers",7180.74,7.16
615,1.5,"Revealers",5460.42,6.32
616,1.5,"Concealers",6354.74,6.82
616,1.5,"Revealers",4762.32,6.1
617,1.5,"Concealers",7695.44,7.52
617,1.5,"Revealers",6364.82,6.78
618,1.5,"Concealers",7355.9,7.38
618,1.5,"Revealers",4988.52,6.3
619,1.5,"Concealers",7761.04,7.34
619,1.5,"Revealers",4998.04,6.28
620,1.5,"Concealers",7651.02,7.52
620,1.5,"Revealers",7195.36,7.18
621,1.5,"Concealers",7764.14,7.5
621,1.5,"Revealers",5045.28,6.14
622,1.5,"Concealers",6636.16,6.88
622,1.5,"Revealers",4134.88,5.72
623,1.5,"Concealers",6745.1,6.86
623,1.5,"Revealers",4234.44,5.82
624,1.5,"Concealers",7783.16,7.56
624,1.5,"Revealers",6091.7,6.86
625,1.5,"Concealers",8017.36,7.56
625,1.5,"Revealers",6303.3,6.88
626,1.5,"Concealers",8070.9,7.58
626,1.5,"Revealers",5639.34,6.52
627,1.5,"Concealers",6878,6.98
627,1.5,"Revealers",4693.56,5.92
628,1.5,"Concealers",8392.52,7.88
628,1.5,"Revealers",5553.02,6.56
629,1.5,"Concealers",6699.78,6.94
629,1.5,"Revealers",5046.66,6.12
630,1.5,"Concealers",7363.62,7.42
630,1.5,"Revealers",7326.62,7.4
631,1.5,"Concealers",7639.02,7.44
631,1.5,"Revealers",6002.52,6.64
632,1.5,"Concealers",6994.98,7.02
632,1.5,"Revealers",4885.02,6.1
633,1.5,"Concealers",7844.58,7.6
633,1.5,"Revealers",5570.02,6.5
634,1.5,"Concealers",6470.4,6.86
634,1.5,"Revealers",4459.46,5.9
635,1.5,"Concealers",8452.12,7.74
635,1.5,"Revealers",5111.92,6.24
636,1.5,"Concealers",6567.92,6.88
636,1.5,"Revealers",4824.08,5.96
637,1.5,"Concealers",7502.32,7.36
637,1.5,"Revealers",4907.94,6.26
638,1.5,"Concealers",7624.86,7.52
638,1.5,"Revealers",6701.42,7.02
639,1.5,"Concealers",6059.44,6.46
639,1.5,"Revealers",4334.92,5.8
640,1.5,"Concealers",5985.16,6.58
640,1.5,"Revealers",4654.36,6.06
641,1.5,"Concealers",8835.5,7.94
641,1.5,"Revealers",6980.86,7.14
642,1.5,"Concealers",7393.52,7.18
642,1.5,"Revealers",4603.44,5.9
643,1.5,"Concealers",8091.68,7.7
643,1.5,"Revealers",5575.14,6.46
644,1.5,"Concealers",7823.36,7.5
644,1.5,"Revealers",6930.64,7.14
645,1.5,"Concealers",6859.98,7.08
645,1.5,"Revealers",4497.14,6.02
646,1.5,"Concealers",8109.28,7.76
646,1.5,"Revealers",6266.52,6.86
647,1.5,"Concealers",7548.36,7.5
647,1.5,"Revealers",6258.08,6.84
648,1.5,"Concealers",6962.04,7.14
648,1.5,"Revealers",6140.4,6.66
649,1.5,"Concealers",7604.84,7.48
649,1.5,"Revealers",6783.62,7.04
650,1.5,"Concealers",8081.84,7.54
650,1.5,"Revealers",5574.84,6.54
651,1.5,"Concealers",8521.2,7.7
651,1.5,"Revealers",5630.22,6.5
652,1.5,"Concealers",7743.38,7.44
652,1.5,"Revealers",5805.22,6.56
653,1.5,"Concealers",7736.3,7.6
653,1.5,"Revealers",6896.54,6.98
654,1.5,"Concealers",8053.72,7.58
654,1.5,"Revealers",5168.5,6.26
655,1.5,"Concealers",7992.74,7.54
655,1.5,"Revealers",5558.84,6.56
656,1.5,"Concealers",6856.82,7.26
656,1.5,"Revealers",5547.34,6.44
657,1.5,"Concealers",8768.24,7.96
657,1.5,"Revealers",5970.18,6.68
658,1.5,"Concealers",6786.4,6.98
658,1.5,"Revealers",5414.34,6.46
659,1.5,"Concealers",7424.34,7.36
659,1.5,"Revealers",4665.78,6.1
660,1.5,"Concealers",6152.52,6.46
660,1.5,"Revealers",4008.56,5.7
661,1.5,"Concealers",7021.18,7
661,1.5,"Revealers",4155.64,5.74
662,1.5,"Concealers",7475.22,7.38
662,1.5,"Revealers",6065.24,6.76
663,1.5,"Concealers",6095.88,6.4
663,1.5,"Revealers",3897.92,5.62
664,1.5,"Concealers",8612.54,7.94
664,1.5,"Revealers",6153.58,6.8
665,1.5,"Concealers",6745.02,6.92
665,1.5,"Revealers",5447.84,6.3
666,1.5,"Concealers",7377.74,7.36
666,1.5,"Revealers",5433.56,6.48
667,1.5,"Concealers",8082.98,7.74
667,1.5,"Revealers",6154.64,6.76
668,1.5,"Concealers",8187.68,7.76
668,1.5,"Revealers",5982.66,6.74
669,1.5,"Concealers",8187.36,7.7
669,1.5,"Revealers",5174.84,6.16
670,1.5,"Concealers",7479.08,7.36
670,1.5,"Revealers",5035.98,6.26
671,1.5,"Concealers",8505.92,7.76
671,1.5,"Revealers",6818.34,7.1
672,1.5,"Concealers",7005.2,7.2
672,1.5,"Revealers",5461.32,6.4
673,1.5,"Concealers",6500.42,6.64
673,1.5,"Revealers",3454.54,5.42
674,1.5,"Concealers",5881.64,6.48
674,1.5,"Revealers",4541.12,5.9
675,1.5,"Concealers",7834.08,7.66
675,1.5,"Revealers",6575.06,7.06
676,1.5,"Concealers",7179.34,7.18
676,1.5,"Revealers",4610.22,6.06
677,1.5,"Concealers",7509.06,7.26
677,1.5,"Revealers",4059.72,5.72
678,1.5,"Concealers",7595.7,7.32
678,1.5,"Revealers",5040.08,6.14
679,1.5,"Concealers",8672.04,8.02
679,1.5,"Revealers",6938.36,7.1
680,1.5,"Concealers",7187.22,7.18
680,1.5,"Revealers",4408.2,5.96
681,1.5,"Concealers",7980.88,7.64
681,1.5,"Revealers",5636.8,6.62
682,1.5,"Concealers",7532.1,7.36
682,1.5,"Revealers",5951.58,6.56
683,1.5,"Concealers",7387.94,7.24
683,1.5,"Revealers",4909.72,6.02
684,1.5,"Concealers",8662.96,7.94
684,1.5,"Revealers",6454.38,6.92
